address,area,availabilityDate,baths,beds,brokerName,builderName,buildingId,canSaveBuilding,communityName,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/providerListingID,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isCdpResult,isComingSoonCommunity,isFavorite,isFeaturedListing,isHomeRec,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,streetViewURL,timeOnZillow,unitCount,variableData/text,variableData/type,visited,zpid
"327 Lawn Ave, Kansas City, MO 64124",2176,,3,5,Vylla Home,,,,,/homedetails/327-Lawn-Ave-Kansas-City-MO-64124/2284800_zpid/,FALSE,TRUE,TRUE,FALSE,3,5,Kansas City,USA,USD,1.71593E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.10992,TRUE,,,,,2176,-94.526695,sqft,4252,,,,,,,,,,,,,,,,,264900,-25000,264900,"$25,000 (May 17)",,2122,FALSE,MO,327 Lawn Ave,82000,32967336000,,,,64124,2284800,https://photos.zillowstatic.com/fp/89eed04f4e4083a89ed625ad8f94ab8c-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.10992,-94.526695,,,For Sale by Agent,,,,ForSale,,"$264,900 ",$265K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,32967336000,,,,FALSE,2284800
"9035 Old Santa Fe Rd, Kansas City, MO 64138",1144,,2,3,BHHS Stein & Summers,,,,,/homedetails/9035-Old-Santa-Fe-Rd-Kansas-City-MO-64138/2434007_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,1.7212E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.95943,TRUE,,,,,1144,-94.506714,acres,0.5,,,,,,,,,,,,,,,,,154900,-5000,154900,"$5,000 (Jul 17)",,1400,FALSE,MO,9035 Old Santa Fe Rd,63000,8199118000,,,148000,64138,2434007,https://photos.zillowstatic.com/fp/e4ed41cadbf469d15b5bd900fdf8a156-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.95943,-94.506714,,,For Sale by Agent,,,,ForSale,,"$154,900 ",$155K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,8199118000,,,,FALSE,2434007
"3431 Askew Ave, Kansas City, MO 64128",1370,,2,2,Keller Williams KC North,,,,,/homedetails/3431-Askew-Ave-Kansas-City-MO-64128/2334305_zpid/,FALSE,TRUE,TRUE,FALSE,2,2,Kansas City,USA,USD,1.71861E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.06294,TRUE,,,,,1370,-94.54149,sqft,4580,,,,,,,,,,,,,,,,,99999,-5001,99999,"$5,001 (Jun 17)",,1214,FALSE,MO,3431 Askew Ave,23000,5486953000,,,90900,64128,2334305,https://photos.zillowstatic.com/fp/153ae77a1383132bdbcdcb745eac7869-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.06294,-94.54149,,,For Sale by Agent,,,,ForSale,,"$99,999 ",$100K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,5486953000,,,,FALSE,2334305
"2125 E 70th Ter, Kansas City, MO 64132",1027,,1,3,Platinum Realty LLC,,,,,/homedetails/2125-E-70th-Ter-Kansas-City-MO-64132/2420947_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.9989,TRUE,,,,,1027,-94.56167,sqft,8712,,,,,,,,,,,,,,,,,100000,,100000,,,1300,FALSE,MO,2125 E 70th Ter,48000,1344028000,,,94800,64132,2420947,https://photos.zillowstatic.com/fp/8371a188e4938bb728d1237d395b64f1-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9989,-94.56167,,,For Sale by Agent,,,,ForSale,,"$100,000 ",$100K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1344028000,,,,FALSE,2420947
"8409 Flora Ave, Kansas City, MO 64131",3184,,2,5,ReeceNichols - Eastland,,,,,/homedetails/8409-Flora-Ave-Kansas-City-MO-64131/2427525_zpid/,FALSE,TRUE,TRUE,FALSE,2,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.97484,TRUE,,,,TRUE,3184,-94.57041,acres,0.25075757575757573,,Sat. 12-2pm,1.72211E+12,1.72211E+12,1.72212E+12,1.72211E+12,1.7222E+12,1.7222E+12,,,,,,,,,250000,,250000,,,1999,FALSE,MO,8409 Flora Ave,52000,4195194000,,,233200,64131,2427525,https://photos.zillowstatic.com/fp/8f3db55b36fd71877cce6060e47bf8ff-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.97484,-94.57041,,,For Sale by Agent,,,,ForSale,,"$250,000 ",$250K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,4195194000,,,,FALSE,2427525
"5535 Brooklyn Ave, Kansas City, MO 64130",1800,,3,3,Platinum Realty LLC,,,,,/homedetails/5535-Brooklyn-Ave-Kansas-City-MO-64130/2350244_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,1.72077E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.025394,TRUE,,,,,1800,-94.559555,sqft,4868,,,,,,,,,,,,,,,,,199000,-1000,199000,"$1,000 (Jul 12)",,1713,FALSE,MO,5535 Brooklyn Ave,29000,1210226000,,,190000,64130,2350244,https://photos.zillowstatic.com/fp/2aedbe5d630386470064d4a3e4d4407e-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.025394,-94.559555,,,For Sale by Agent,,,,ForSale,,"$199,000 ",$199K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1210226000,,,,FALSE,2350244
"6132 Longview Rd, Kansas City, MO 64134",1208,,2,3,Keller Williams Southland,,,,,/homedetails/6132-Longview-Rd-Kansas-City-MO-64134/2465384_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.91621,TRUE,,,,,1208,-94.51965,acres,0.38845270890725436,,,,,,,,,,,,,,,,,186500,,186500,,,1350,FALSE,MO,6132 Longview Rd,65000,3383432000,,,178200,64134,2465384,https://photos.zillowstatic.com/fp/523435669304b43acbb009483809e52b-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.91621,-94.51965,,,For Sale by Agent,,,,ForSale,,"$186,500 ",$187K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3383432000,,,,FALSE,2465384
"3744 Montgall Ave, Kansas City, MO 64128",1724,,2,4,1st Class Real Estate KC,,,,,/homedetails/3744-Montgall-Ave-Kansas-City-MO-64128/2355762_zpid/,FALSE,TRUE,TRUE,FALSE,2,4,Kansas City,USA,USD,1.72059E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.057358,TRUE,,,,,1724,-94.55266,sqft,6360,,,,,,,,,,,,,,,,,200000,-20000,200000,"$20,000 (Jul 10)",,1650,FALSE,MO,3744 Montgall Ave,22000,3158505000,,,186000,64128,2355762,https://photos.zillowstatic.com/fp/2e7b33c919c6d55165a534b7ddf912d5-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.057358,-94.55266,,,For Sale by Agent,,,,ForSale,,"$200,000 ",$200K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3158505000,,,,FALSE,2355762
"8409 NE 103rd St, Kansas City, MO 64157",3379,,4,5,Realty Express,,,,,/homedetails/8409-NE-103rd-St-Kansas-City-MO-64157/120853242_zpid/,FALSE,TRUE,TRUE,FALSE,4,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.27937,TRUE,,,,,3379,-94.47903,sqft,10018.8,,,,,,,,,,,,,,,,,510000,,510000,,,3234,FALSE,MO,8409 NE 103rd St,73630,534043000,,,508800,64157,120853242,https://photos.zillowstatic.com/fp/c33a87112543712a9cd81e3a685934f4-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.27937,-94.47903,,,For Sale by Agent,,,,ForSale,,"$510,000 ",$510K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,534043000,,,,FALSE,120853242
"116 W 61st Ter, Kansas City, MO 64113",1600,,3,3,BHG Kansas City Homes,,,,,/homedetails/116-W-61st-Ter-Kansas-City-MO-64113/2413934_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.01691,TRUE,,,,,1600,-94.59115,sqft,6827,,,,,,,,,,,,,,,,,575000,,575000,,,2647,FALSE,MO,116 W 61st Ter,265000,1306843000,,,563000,64113,2413934,https://photos.zillowstatic.com/fp/66b7d9120c902ca36dbfae2c1cd18d83-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.01691,-94.59115,,,For Sale by Agent,,,,ForSale,,"$575,000 ",$575K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1306843000,,,,FALSE,2413934
"2942 E 29th St, Kansas City, MO 64128",3613,,4,5,ReeceNichols - Lees Summit,,,,,/homedetails/2942-E-29th-St-Kansas-City-MO-64128/2333032_zpid/,FALSE,TRUE,TRUE,FALSE,4,5,Kansas City,USA,USD,1.72163E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.07284,TRUE,,,,,3613,-94.5471,sqft,7911,,,,,,,,,,,,,,,,,310000,-5000,310000,"$5,000 (Jul 22)",,2398,FALSE,MO,2942 E 29th St,61000,6568336000,,,293800,64128,2333032,https://photos.zillowstatic.com/fp/4a400e7b41903ae7821366aae2844750-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.07284,-94.5471,,,For Sale by Agent,,,,ForSale,,"$310,000 ",$310K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,6568336000,,,,FALSE,2333032
"8432 NE 109th Pl, Kansas City, MO 64157",2552,,3,5,EXP Realty LLC,,,,,/homedetails/8432-NE-109th-Pl-Kansas-City-MO-64157/71148707_zpid/,FALSE,TRUE,TRUE,FALSE,3,5,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.291958,TRUE,,,,,2552,-94.47988,sqft,7841,,,,,,,,,,,,,,,,,377500,-7500,377500,"$7,500 (Jul 25)",,2411,FALSE,MO,8432 NE 109th Pl,47500,2376429000,,,369500,64157,71148707,https://photos.zillowstatic.com/fp/e48b46c07899162f9d0c5fdf45ccac5f-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.291958,-94.47988,,,For Sale by Agent,,,,ForSale,,"$377,500 ",$378K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2376429000,,,,FALSE,71148707
"104 E 65th Ter, Kansas City, MO 64113",1545,,1,2,Platinum Realty LLC,,,,,/homedetails/104-E-65th-Ter-Kansas-City-MO-64113/2414343_zpid/,FALSE,TRUE,TRUE,FALSE,1,2,Kansas City,USA,USD,1.71921E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.009636,TRUE,,,,,1545,-94.587204,sqft,5826,,,,,,,,,,,,,,,,,390000,-10000,390000,"$10,000 (Jun 24)",,2432,FALSE,MO,104 E 65th Ter,350000,3759017000,,,376100,64113,2414343,https://photos.zillowstatic.com/fp/136cec1fede93eb18b362196bf2ca9c7-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.009636,-94.587204,,,For Sale by Agent,,,,ForSale,,"$390,000 ",$390K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3759017000,,,,FALSE,2414343
"9408 Manchester Ave, Kansas City, MO 64138",968,,1,3,Van Noy Real Estate,,,,,/homedetails/9408-Manchester-Ave-Kansas-City-MO-64138/2440487_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.952934,TRUE,,,,,968,-94.49836,sqft,10001,,,,,,,,,,,,,,,,,175000,,175000,,,1288,FALSE,MO,9408 Manchester Ave,64000,303031000,,,173800,64138,2440487,https://photos.zillowstatic.com/fp/dd8ac58f442cf166dbb25935b5f5b559-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.952934,-94.49836,,,For Sale by Agent,,,,ForSale,,"$175,000 ",$175K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,303031000,,,,FALSE,2440487
"7202 E 86th St, Kansas City, MO 64138",864,,1,3,Keller Williams Platinum Prtnr,,,,,/homedetails/7202-E-86th-St-Kansas-City-MO-64138/2433224_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.969322,TRUE,,,,,864,-94.5043,acres,0.31448576675849405,,,,,,,,,,,,,,,,,159000,,159000,,,1342,FALSE,MO,7202 E 86th St,59000,538247000,,,154200,64138,2433224,https://photos.zillowstatic.com/fp/0d337edd775661f8161882b7839e8438-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.969322,-94.5043,,,For Sale by Agent,,,,ForSale,,"$159,000 ",$159K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,538247000,,,,FALSE,2433224
"4511 Jefferson St, Kansas City, MO 64111",2016,,4,3,Element Sotheby’s Internationa,,,,,/homedetails/4511-Jefferson-St-Kansas-City-MO-64111/2344264_zpid/,FALSE,TRUE,TRUE,FALSE,4,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.045593,TRUE,,,,,2016,-94.59419,sqft,5140,,,,,,,,,,,,,,,,,699950,,699950,,,4336,FALSE,MO,4511 Jefferson St,525000,3714779000,,,703600,64111,2344264,https://photos.zillowstatic.com/fp/27ff2f9f1c8e6eb0de902473740869a6-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.045593,-94.59419,,,For Sale by Agent,,,,ForSale,,"$699,950 ",$700K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3714779000,,,,FALSE,2344264
"7802 NE 75th Ter, Kansas City, MO 64158",3269,,4,5,LOCAL AGENT,,,,,/homedetails/7802-NE-75th-Ter-Kansas-City-MO-64158/66427164_zpid/,TRUE,TRUE,TRUE,FALSE,4,5,Kansas City,USA,USD,1.7212E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,39.23049,TRUE,,,,,3269,-94.48911,acres,0.2699954086317723,,,,,,,,,,,,,,,,,424000,-1000,424000,"$1,000 (Jul 17)",,2586,FALSE,MO,7802 NE 75th Ter,62170,6700812000,,,412300,64158,66427164,https://photos.zillowstatic.com/fp/c8d57ff2d042d999b790f908044127d3-p_e.jpg,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,39.23049,-94.48911,,,For Sale by Agent,,,,ForSale,,"$424,000 ",$424K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,6700812000,,,,FALSE,66427164
"3422 Saint John Ave, Kansas City, MO 64123",4114,,4,5,Bella Realty Group LLC,,,,,/homedetails/3422-Saint-John-Ave-Kansas-City-MO-64123/2286199_zpid/,FALSE,TRUE,TRUE,FALSE,4,5,Kansas City,USA,USD,1.71818E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.11351,TRUE,,,,,4114,-94.54083,sqft,7331,,,,,,,,,,,,,,,,,579000,-20900,579000,"$20,900 (Jun 12)",,3407,FALSE,MO,3422 Saint John Ave,91000,10800714000,,,541800,64123,2286199,https://photos.zillowstatic.com/fp/aec22f0ae4209817c4fdde908d788d84-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.11351,-94.54083,,,For Sale by Agent,,,,ForSale,,"$579,000 ",$579K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,10800714000,,,,FALSE,2286199
"4830 NE Winn Rd, Kansas City, MO 64119",1708,,2,3,Plains Paris,,,,,/homedetails/4830-NE-Winn-Rd-Kansas-City-MO-64119/66435201_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.18296,TRUE,,,,TRUE,1708,-94.52346,sqft,10018.8,,Fri. 5-7pm,1.72205E+12,1.72204E+12,,,,,,,,,,,,,244000,-5000,244000,"$5,000 (Jul 25)",,1847,FALSE,MO,4830 NE Winn Rd,31580,625853000,,,241600,64119,66435201,https://photos.zillowstatic.com/fp/9746e925e9c16441a26f37256fa10994-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.18296,-94.52346,,,For Sale by Agent,,,,ForSale,,"$244,000 ",$244K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,625853000,,,,FALSE,66435201
"8901 N Brighton Ave, Kansas City, MO 64156",4168,,6,4,RE/MAX Innovations,,,,,/homedetails/8901-N-Brighton-Ave-Kansas-City-MO-64156/150151220_zpid/,FALSE,TRUE,TRUE,FALSE,6,4,Kansas city,USA,USD,1.69658E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.25378,TRUE,,,,,4168,-94.51916,acres,6.4,,,,,,,,,,,,,,,,,1995000,-205000,1995000,,,3750,FALSE,MO,8901 N Brighton Ave,610947,29631937000,,,,64156,150151220,https://photos.zillowstatic.com/fp/ae1a4701b95111c5af34133a63933bae-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.25378,-94.51916,,,For Sale by Agent,,,,ForSale,,"$1,995,000 ",$2.00M,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,29631937000,,,,FALSE,150151220
"8915 E 89th St, Kansas City, MO 64138",1470,,1,3,Van Noy Real Estate,,,,,/homedetails/8915-E-89th-St-Kansas-City-MO-64138/2437903_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.961617,TRUE,,,,,1470,-94.480934,sqft,8095,,,,,,,,,,,,,,,,,180000,,180000,,,1364,FALSE,MO,8915 E 89th St,91000,303031000,,,183300,64138,2437903,https://photos.zillowstatic.com/fp/40edb6585e3bc7257c22a448a818e0a9-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.961617,-94.480934,,,For Sale by Agent,,,,ForSale,,"$180,000 ",$180K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,303031000,,,,FALSE,2437903
"4028 McGee St, Kansas City, MO 64111",1703,,3,4,Keller Williams Realty Partner,,,,,/homedetails/4028-McGee-St-Kansas-City-MO-64111/2341951_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72198E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.052963,TRUE,,,,,1703,-94.583115,sqft,6774,,,,,,,,,,,,,,,,,402000,-8000,402000,"$8,000 (Jul 26)",,2423,FALSE,MO,4028 McGee St,305000,648637000,,,399600,64111,2341951,https://photos.zillowstatic.com/fp/b058c0643ad33eade5f58873f377a09f-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.052963,-94.583115,,,For Sale by Agent,,,,ForSale,,"$402,000 ",$402K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,648637000,,,,FALSE,2341951
"6208 N Bell St, Kansas City, MO 64151",2470,,3,3,ReeceNichols - Parkville,,,,,/homedetails/6208-N-Bell-St-Kansas-City-MO-64151/63018063_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.20816,TRUE,,,,TRUE,2470,-94.60506,acres,0.2772038567493113,,Sun. 1-4pm,1.72221E+12,1.7222E+12,,,,,,,,,,,,,380000,,380000,,,2305,FALSE,MO,6208 N Bell St,240814,762335000,,,377100,64151,63018063,https://photos.zillowstatic.com/fp/4531f4a3fadf63c6224f238b87088774-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.20816,-94.60506,,,For Sale by Agent,,,,ForSale,,"$380,000 ",$380K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,762335000,,,,FALSE,63018063
"8910 NE 94th Ter, Kansas City, MO 64157",3645,,4,3,Keller Williams KC North,,,,,/homedetails/8910-NE-94th-Ter-Kansas-City-MO-64157/71151130_zpid/,FALSE,TRUE,TRUE,FALSE,4,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.26417,TRUE,,,,,3645,-94.46956,acres,0.26000918273645546,,,,,,,,,,,,,,,,,550000,,550000,,,2835,FALSE,MO,8910 NE 94th Ter,81000,1213222000,,,542400,64157,71151130,https://photos.zillowstatic.com/fp/e7c3204622ba9d9839168a5000150f75-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.26417,-94.46956,,,For Sale by Agent,,,,ForSale,,"$550,000 ",$550K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1213222000,,,,FALSE,71151130
"5600 Olive St, Kansas City, MO 64130",1512,,2,3,RE/MAX Revolution,,,,,/homedetails/5600-Olive-St-Kansas-City-MO-64130/2350507_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.024708,TRUE,,,,,1512,-94.55795,sqft,4504,,,,,,,,,,,,,,,,,219900,,219900,,,1592,FALSE,MO,5600 Olive St,43000,1167029000,,,211200,64130,2350507,https://photos.zillowstatic.com/fp/5b743327c63a173cff6a881305b3e67d-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.024708,-94.55795,,,For Sale by Agent,,,,ForSale,,"$219,900 ",$220K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1167029000,,,,FALSE,2350507
