address,sqft,baths,beds,brokerName,has3DModel,hasImage,hasVideo,homeStatus,homeType,isFeatured,isShowcaseListing,is_FSBA,is_bankOwned,is_forAuction,is_newHome,is_openHouse,lotAreaUnit,lotAreaValue,price,priceLabel,priceChange,priceReduction,currency,rentZestimate,streetAddress,city,state,zipcode,country,taxAssessedValue,zestimate,zpid,latitude,longitude,marketingStatusSimplifiedCd,statusText,timeOnZillow,detailUrl,imgSrc
"5447 Rockhill Rd, Kansas City, MO 64110",5492,5,6,Keller Williams Platinum Prtnr,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.2,649900,$650K,-24600,"$24,600 (Jun 5)",USD,3975,5447 Rockhill Rd,Kansas City,MO,64110,USA,296000,618400,2351244,39.027412,-94.57574,For Sale by Agent,House for sale,4968466000,/homedetails/5447-Rockhill-Rd-Kansas-City-MO-64110/2351244_zpid/,https://photos.zillowstatic.com/fp/55e8cde11d1d52cf41997fcb5b017092-p_e.jpg
"4130 Holmes St, Kansas City, MO 64110",3364,5,4,LOCAL AGENT,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.15,950000,$950K,-40000,"$40,000 (Jul 19)",USD,5939,4130 Holmes St,Kansas City,MO,64110,USA,455000,915400,109867708,39.051575,-94.577385,For Sale by Agent,House for sale,5573552000,/homedetails/4130-Holmes-St-Kansas-City-MO-64110/109867708_zpid/,https://photos.zillowstatic.com/fp/dbd67ce071456f7c867701f785f8a482-p_e.jpg
"8909 E 35th St, Kansas City, MO 64129",1717,1,4,Opendoor Brokerage LLC,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.44,207000,$207K,-11000,"$11,000 (Jul 25)",USD,1422,8909 E 35th St,Kansas City,MO,64129,USA,93000,200100,2363084,39.05963,-94.475876,For Sale by Agent,House for sale,4913165000,/homedetails/8909-E-35th-St-Kansas-City-MO-64129/2363084_zpid/,https://photos.zillowstatic.com/fp/f49f64d677f163514f921b8cf584c276-p_e.jpg
"8977 NE 109th Ter, Kansas City, MO 64157",2222,3,4,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.242,365000,$365K,-9900,"$9,900 (Jul 24)",USD,2398,8977 NE 109th Ter,Kansas City,MO,64157,USA,51720,356200,66405911,39.28986,-94.46856,For Sale by Agent,House for sale,5024835000,/homedetails/8977-NE-109th-Ter-Kansas-City-MO-64157/66405911_zpid/,https://photos.zillowstatic.com/fp/78d1541436964cd1a6c285e2c7888e51-p_e.jpg
"9119 N Holly St, Kansas City, MO 64155",1777,2,4,Berkshire Hathaway HomeServices All-Pro Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.23,367500,$368K,-7500,"$7,500 (Jul 25)",USD,2095,9119 N Holly St,Kansas City,MO,64155,USA,43380,360600,81900074,39.25971,-94.595795,For Sale by Agent,House for sale,968746000,/homedetails/9119-N-Holly-St-Kansas-City-MO-64155/81900074_zpid/,https://photos.zillowstatic.com/fp/b1edb3c44d4dfdd1113fa1a7b622cd4b-p_e.jpg
"2307 E 81st St, Kansas City, MO 64132",722,1,2,1st Class Real Estate KC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.142,127400,$127K,-2500,"$2,500 (Jul 23)",USD,1017,2307 E 81st St,Kansas City,MO,64132,USA,15000,119000,2423583,38.979813,-94.56066,For Sale by Agent,House for sale,1472471000,/homedetails/2307-E-81st-St-Kansas-City-MO-64132/2423583_zpid/,https://photos.zillowstatic.com/fp/267356640753ce30d9a26bf1e0606a22-p_e.jpg
"1329 NW 47th St, Kansas City, MO 64116",5036,5,5,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.49,799000,$799K,-60000,"$60,000 (Jul 13)",USD,5086,1329 NW 47th St,Kansas City,MO,64116,USA,109400,744300,66443907,39.17794,-94.59918,For Sale by Agent,House for sale,4915545000,/homedetails/1329-NW-47th-St-Kansas-City-MO-64116/66443907_zpid/,https://photos.zillowstatic.com/fp/76ad3109aa9949d8db10f71bd76a9410-p_e.jpg
"2909 NE 92nd St, Kansas City, MO 64156",3070,4,4,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.239,710000,$710K,,,USD,3903,2909 NE 92nd St,Kansas City,MO,64156,USA,93970,702900,250968299,39.25976,-94.5436,For Sale by Agent,House for sale,648637000,/homedetails/2909-NE-92nd-St-Kansas-City-MO-64156/250968299_zpid/,https://photos.zillowstatic.com/fp/65571398767367f8befe3c15a7117c3b-p_e.jpg
"1405 E 27th St, Kansas City, MO 64109",1720,2,3,Keller Williams Platinum Prtnr,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.08,249000,$249K,-10000,"$10,000 (Jul 9)",USD,1599,1405 E 27th St,Kansas City,MO,64109,USA,32000,232800,2336796,39.07728,-94.56618,For Sale by Agent,House for sale,3381747000,/homedetails/1405-E-27th-St-Kansas-City-MO-64109/2336796_zpid/,https://photos.zillowstatic.com/fp/ea0386252267158f9b014e058b815b25-p_e.jpg
"327 Lawn Ave, Kansas City, MO 64124",2176,3,5,Vylla Home,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.098,264900,$265K,-25000,"$25,000 (May 17)",USD,2122,327 Lawn Ave,Kansas City,MO,64124,USA,82000,,2284800,39.10992,-94.526695,For Sale by Agent,House for sale,32967336000,/homedetails/327-Lawn-Ave-Kansas-City-MO-64124/2284800_zpid/,https://photos.zillowstatic.com/fp/89eed04f4e4083a89ed625ad8f94ab8c-p_e.jpg
"9035 Old Santa Fe Rd, Kansas City, MO 64138",1144,2,3,BHHS Stein & Summers,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.5,154900,$155K,-5000,"$5,000 (Jul 17)",USD,1400,9035 Old Santa Fe Rd,Kansas City,MO,64138,USA,63000,148000,2434007,38.95943,-94.506714,For Sale by Agent,House for sale,8199118000,/homedetails/9035-Old-Santa-Fe-Rd-Kansas-City-MO-64138/2434007_zpid/,https://photos.zillowstatic.com/fp/e4ed41cadbf469d15b5bd900fdf8a156-p_e.jpg
"3431 Askew Ave, Kansas City, MO 64128",1370,2,2,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.105,99999,$100K,-5001,"$5,001 (Jun 17)",USD,1214,3431 Askew Ave,Kansas City,MO,64128,USA,23000,90900,2334305,39.06294,-94.54149,For Sale by Agent,House for sale,5486953000,/homedetails/3431-Askew-Ave-Kansas-City-MO-64128/2334305_zpid/,https://photos.zillowstatic.com/fp/153ae77a1383132bdbcdcb745eac7869-p_e.jpg
"2125 E 70th Ter, Kansas City, MO 64132",1027,1,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.2,100000,$100K,,,USD,1300,2125 E 70th Ter,Kansas City,MO,64132,USA,48000,94800,2420947,38.9989,-94.56167,For Sale by Agent,House for sale,1344028000,/homedetails/2125-E-70th-Ter-Kansas-City-MO-64132/2420947_zpid/,https://photos.zillowstatic.com/fp/8371a188e4938bb728d1237d395b64f1-p_e.jpg
"8409 Flora Ave, Kansas City, MO 64131",3184,2,5,ReeceNichols - Eastland,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.251,250000,$250K,,,USD,1999,8409 Flora Ave,Kansas City,MO,64131,USA,52000,233200,2427525,38.97484,-94.57041,For Sale by Agent,House for sale,4195194000,/homedetails/8409-Flora-Ave-Kansas-City-MO-64131/2427525_zpid/,https://photos.zillowstatic.com/fp/8f3db55b36fd71877cce6060e47bf8ff-p_e.jpg
"5535 Brooklyn Ave, Kansas City, MO 64130",1800,3,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.112,199000,$199K,-1000,"$1,000 (Jul 12)",USD,1713,5535 Brooklyn Ave,Kansas City,MO,64130,USA,29000,190000,2350244,39.025394,-94.559555,For Sale by Agent,House for sale,1210226000,/homedetails/5535-Brooklyn-Ave-Kansas-City-MO-64130/2350244_zpid/,https://photos.zillowstatic.com/fp/2aedbe5d630386470064d4a3e4d4407e-p_e.jpg
"6132 Longview Rd, Kansas City, MO 64134",1208,2,3,Keller Williams Southland,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.388,186500,$187K,,,USD,1350,6132 Longview Rd,Kansas City,MO,64134,USA,65000,178200,2465384,38.91621,-94.51965,For Sale by Agent,House for sale,3383432000,/homedetails/6132-Longview-Rd-Kansas-City-MO-64134/2465384_zpid/,https://photos.zillowstatic.com/fp/523435669304b43acbb009483809e52b-p_e.jpg
"3744 Montgall Ave, Kansas City, MO 64128",1724,2,4,1st Class Real Estate KC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.146,200000,$200K,-20000,"$20,000 (Jul 10)",USD,1650,3744 Montgall Ave,Kansas City,MO,64128,USA,22000,186000,2355762,39.057358,-94.55266,For Sale by Agent,House for sale,3158505000,/homedetails/3744-Montgall-Ave-Kansas-City-MO-64128/2355762_zpid/,https://photos.zillowstatic.com/fp/2e7b33c919c6d55165a534b7ddf912d5-p_e.jpg
"8409 NE 103rd St, Kansas City, MO 64157",3379,4,5,Realty Express,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.23,510000,$510K,,,USD,3234,8409 NE 103rd St,Kansas City,MO,64157,USA,73630,508800,120853242,39.27937,-94.47903,For Sale by Agent,House for sale,534043000,/homedetails/8409-NE-103rd-St-Kansas-City-MO-64157/120853242_zpid/,https://photos.zillowstatic.com/fp/c33a87112543712a9cd81e3a685934f4-p_e.jpg
"116 W 61st Ter, Kansas City, MO 64113",1600,3,3,BHG Kansas City Homes,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.157,575000,$575K,,,USD,2647,116 W 61st Ter,Kansas City,MO,64113,USA,265000,563000,2413934,39.01691,-94.59115,For Sale by Agent,House for sale,1306843000,/homedetails/116-W-61st-Ter-Kansas-City-MO-64113/2413934_zpid/,https://photos.zillowstatic.com/fp/66b7d9120c902ca36dbfae2c1cd18d83-p_e.jpg
"2942 E 29th St, Kansas City, MO 64128",3613,4,5,ReeceNichols - Lees Summit,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.182,310000,$310K,-5000,"$5,000 (Jul 22)",USD,2398,2942 E 29th St,Kansas City,MO,64128,USA,61000,293800,2333032,39.07284,-94.5471,For Sale by Agent,House for sale,6568336000,/homedetails/2942-E-29th-St-Kansas-City-MO-64128/2333032_zpid/,https://photos.zillowstatic.com/fp/4a400e7b41903ae7821366aae2844750-p_e.jpg
"8432 NE 109th Pl, Kansas City, MO 64157",2552,3,5,EXP Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.18,377500,$378K,-7500,"$7,500 (Jul 25)",USD,2411,8432 NE 109th Pl,Kansas City,MO,64157,USA,47500,369500,71148707,39.291958,-94.47988,For Sale by Agent,House for sale,2376429000,/homedetails/8432-NE-109th-Pl-Kansas-City-MO-64157/71148707_zpid/,https://photos.zillowstatic.com/fp/e48b46c07899162f9d0c5fdf45ccac5f-p_e.jpg
"104 E 65th Ter, Kansas City, MO 64113",1545,1,2,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.134,390000,$390K,-10000,"$10,000 (Jun 24)",USD,2432,104 E 65th Ter,Kansas City,MO,64113,USA,350000,376100,2414343,39.009636,-94.587204,For Sale by Agent,House for sale,3759017000,/homedetails/104-E-65th-Ter-Kansas-City-MO-64113/2414343_zpid/,https://photos.zillowstatic.com/fp/136cec1fede93eb18b362196bf2ca9c7-p_e.jpg
"9408 Manchester Ave, Kansas City, MO 64138",968,1,3,Van Noy Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.23,175000,$175K,,,USD,1288,9408 Manchester Ave,Kansas City,MO,64138,USA,64000,173800,2440487,38.952934,-94.49836,For Sale by Agent,House for sale,303031000,/homedetails/9408-Manchester-Ave-Kansas-City-MO-64138/2440487_zpid/,https://photos.zillowstatic.com/fp/dd8ac58f442cf166dbb25935b5f5b559-p_e.jpg
"7202 E 86th St, Kansas City, MO 64138",864,1,3,Keller Williams Platinum Prtnr,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.314,159000,$159K,,,USD,1342,7202 E 86th St,Kansas City,MO,64138,USA,59000,154200,2433224,38.969322,-94.5043,For Sale by Agent,House for sale,538247000,/homedetails/7202-E-86th-St-Kansas-City-MO-64138/2433224_zpid/,https://photos.zillowstatic.com/fp/0d337edd775661f8161882b7839e8438-p_e.jpg
"4511 Jefferson St, Kansas City, MO 64111",2016,4,3,Element Sotheby’s Internationa,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.118,699950,$700K,,,USD,4336,4511 Jefferson St,Kansas City,MO,64111,USA,525000,703600,2344264,39.045593,-94.59419,For Sale by Agent,House for sale,3714779000,/homedetails/4511-Jefferson-St-Kansas-City-MO-64111/2344264_zpid/,https://photos.zillowstatic.com/fp/27ff2f9f1c8e6eb0de902473740869a6-p_e.jpg
"7802 NE 75th Ter, Kansas City, MO 64158",3269,4,5,LOCAL AGENT,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,TRUE,,,,,acres,0.27,424000,$424K,-1000,"$1,000 (Jul 17)",USD,2586,7802 NE 75th Ter,Kansas City,MO,64158,USA,62170,412300,66427164,39.23049,-94.48911,For Sale by Agent,House for sale,6700812000,/homedetails/7802-NE-75th-Ter-Kansas-City-MO-64158/66427164_zpid/,https://photos.zillowstatic.com/fp/c8d57ff2d042d999b790f908044127d3-p_e.jpg
"3422 Saint John Ave, Kansas City, MO 64123",4114,4,5,Bella Realty Group LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.168,579000,$579K,-20900,"$20,900 (Jun 12)",USD,3407,3422 Saint John Ave,Kansas City,MO,64123,USA,91000,541800,2286199,39.11351,-94.54083,For Sale by Agent,House for sale,10800714000,/homedetails/3422-Saint-John-Ave-Kansas-City-MO-64123/2286199_zpid/,https://photos.zillowstatic.com/fp/aec22f0ae4209817c4fdde908d788d84-p_e.jpg
"4830 NE Winn Rd, Kansas City, MO 64119",1708,2,3,Plains Paris,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.23,244000,$244K,-5000,"$5,000 (Jul 25)",USD,1847,4830 NE Winn Rd,Kansas City,MO,64119,USA,31580,241600,66435201,39.18296,-94.52346,For Sale by Agent,House for sale,625853000,/homedetails/4830-NE-Winn-Rd-Kansas-City-MO-64119/66435201_zpid/,https://photos.zillowstatic.com/fp/9746e925e9c16441a26f37256fa10994-p_e.jpg
"8901 N Brighton Ave, Kansas City, MO 64156",4168,6,4,RE/MAX Innovations,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,6.4,1995000,$2.00M,-205000,,USD,3750,8901 N Brighton Ave,Kansas city,MO,64156,USA,610947,,150151220,39.25378,-94.51916,For Sale by Agent,House for sale,29631937000,/homedetails/8901-N-Brighton-Ave-Kansas-City-MO-64156/150151220_zpid/,https://photos.zillowstatic.com/fp/ae1a4701b95111c5af34133a63933bae-p_e.jpg
"8915 E 89th St, Kansas City, MO 64138",1470,1,3,Van Noy Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.186,180000,$180K,,,USD,1364,8915 E 89th St,Kansas City,MO,64138,USA,91000,183300,2437903,38.961617,-94.480934,For Sale by Agent,House for sale,303031000,/homedetails/8915-E-89th-St-Kansas-City-MO-64138/2437903_zpid/,https://photos.zillowstatic.com/fp/40edb6585e3bc7257c22a448a818e0a9-p_e.jpg
"4028 McGee St, Kansas City, MO 64111",1703,3,4,Keller Williams Realty Partner,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.156,402000,$402K,-8000,"$8,000 (Jul 26)",USD,2423,4028 McGee St,Kansas City,MO,64111,USA,305000,399600,2341951,39.052963,-94.583115,For Sale by Agent,House for sale,648637000,/homedetails/4028-McGee-St-Kansas-City-MO-64111/2341951_zpid/,https://photos.zillowstatic.com/fp/b058c0643ad33eade5f58873f377a09f-p_e.jpg
"6208 N Bell St, Kansas City, MO 64151",2470,3,3,ReeceNichols - Parkville,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.277,380000,$380K,,,USD,2305,6208 N Bell St,Kansas City,MO,64151,USA,240814,377100,63018063,39.20816,-94.60506,For Sale by Agent,House for sale,762335000,/homedetails/6208-N-Bell-St-Kansas-City-MO-64151/63018063_zpid/,https://photos.zillowstatic.com/fp/4531f4a3fadf63c6224f238b87088774-p_e.jpg
"8910 NE 94th Ter, Kansas City, MO 64157",3645,4,3,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.26,550000,$550K,,,USD,2835,8910 NE 94th Ter,Kansas City,MO,64157,USA,81000,542400,71151130,39.26417,-94.46956,For Sale by Agent,House for sale,1213222000,/homedetails/8910-NE-94th-Ter-Kansas-City-MO-64157/71151130_zpid/,https://photos.zillowstatic.com/fp/e7c3204622ba9d9839168a5000150f75-p_e.jpg
"5600 Olive St, Kansas City, MO 64130",1512,2,3,RE/MAX Revolution,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.103,219900,$220K,,,USD,1592,5600 Olive St,Kansas City,MO,64130,USA,43000,211200,2350507,39.024708,-94.55795,For Sale by Agent,House for sale,1167029000,/homedetails/5600-Olive-St-Kansas-City-MO-64130/2350507_zpid/,https://photos.zillowstatic.com/fp/5b743327c63a173cff6a881305b3e67d-p_e.jpg
"319 Indiana Ave, Kansas City, MO 64124",1240,2,3,1st Class Real Estate KC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.04,47500,$48K,-7500,"$7,500 (Jul 16)",USD,1494,319 Indiana Ave,Kansas City,MO,64124,USA,37000,,2287009,39.11078,-94.54184,For Sale by Agent,House for sale,3672386000,/homedetails/319-Indiana-Ave-Kansas-City-MO-64124/2287009_zpid/,https://photos.zillowstatic.com/fp/30f90800b6818bbbe232b5789e9a8384-p_e.jpg
"1619 Jefferson St, Kansas City, MO 64108",1768,1,2,Mc Clelland Real Estate LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.147,599950,$600K,-25050,"$25,050 (Jul 3)",USD,2199,1619 Jefferson St,Kansas City,MO,64108,USA,44736,,2334689,39.09478,-94.591805,For Sale by Agent,House for sale,6091582000,/homedetails/1619-Jefferson-St-Kansas-City-MO-64108/2334689_zpid/,https://photos.zillowstatic.com/fp/ef81ad85ef7cecbdc34de6eab8b70bb9-p_e.jpg
"9403 Richmond Ave, Kansas City, MO 64138",1104,2,3,Keller Williams Realty Partner,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.2,210000,$210K,,,USD,1491,9403 Richmond Ave,Kansas City,MO,64138,USA,110000,201400,2440441,38.9535,-94.49987,For Sale by Agent,House for sale,4246348000,/homedetails/9403-Richmond-Ave-Kansas-City-MO-64138/2440441_zpid/,https://photos.zillowstatic.com/fp/9e9cf167be8538a1abac7891ff9b4944-p_e.jpg
"8844 N Glenwood Ave, Kansas City, MO 64157",4109,4,4,ReeceNichols-KCN,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.26,575000,$575K,-40000,"$40,000 (Jul 17)",USD,3787,8844 N Glenwood Ave,Kansas City,MO,64157,USA,93540,561900,81905181,39.254356,-94.46214,For Sale by Agent,House for sale,6147940000,/homedetails/8844-N-Glenwood-Ave-Kansas-City-MO-64157/81905181_zpid/,https://photos.zillowstatic.com/fp/9745f11cc587c8f671d747088f6d174f-p_e.jpg
"8607 E 32nd St, Kansas City, MO 64129",1080,2,3,Scudo Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,,150000,$150K,-5000,"$5,000 (Jul 9)",USD,1378,8607 E 32nd St,Kansas City,MO,64129,USA,48000,141600,2321039,39.06494,-94.48334,For Sale by Agent,House for sale,6914002000,/homedetails/8607-E-32nd-St-Kansas-City-MO-64129/2321039_zpid/,https://photos.zillowstatic.com/fp/4bf6238697dd5d01125e6be1ff04d7fd-p_e.jpg
"41 E 107th St, Kansas City, MO 64114",2757,3,3,Worth Clark Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.229,429000,$429K,,,USD,2450,41 E 107th St,Kansas City,MO,64114,USA,214000,432000,2470717,38.933727,-94.59076,For Sale by Agent,House for sale,648637000,/homedetails/41-E-107th-St-Kansas-City-MO-64114/2470717_zpid/,https://photos.zillowstatic.com/fp/8dc95549c7a8255c633150c00a20ae6d-p_e.jpg
"1905 NE 105th St, Kansas City, MO 64155",4034,5,4,Realty Executives,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.27,635000,$635K,,,USD,4015,1905 NE 105th St,Kansas City,MO,64155,USA,96940,620600,71152778,39.283398,-94.5559,For Sale by Agent,House for sale,4277161000,/homedetails/1905-NE-105th-St-Kansas-City-MO-64155/71152778_zpid/,https://photos.zillowstatic.com/fp/55de3ddd5bd2b7ce62fcebd6e7cec27e-p_e.jpg
"204 W 128th St, Kansas City, MO 64145",4929,4,5,Chartwell Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.337,825000,$825K,-15000,"$15,000 (Jul 26)",USD,5004,204 W 128th St,Kansas City,MO,64145,USA,421000,793000,2473831,38.89681,-94.59804,For Sale by Agent,House for sale,14610750000,/homedetails/204-W-128th-St-Kansas-City-MO-64145/2473831_zpid/,https://photos.zillowstatic.com/fp/56ed0e06b6f9d797c2ddae2306c6cb53-p_e.jpg
"2501 E 68th Ter, Kansas City, MO 64132",1080,1,2,Coldwell Banker Regan Realtors,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.154,49900,$50K,-4150,"$4,150 (Jul 3)",USD,1142,2501 E 68th Ter,Kansas City,MO,64132,USA,31000,,2420697,39.002377,-94.55779,For Sale by Agent,House for sale,8089525000,/homedetails/2501-E-68th-Ter-Kansas-City-MO-64132/2420697_zpid/,https://photos.zillowstatic.com/fp/75427eaaf9f04e1d9909385b0e623c96-p_e.jpg
"4824 N Tullis Dr, Kansas City, MO 64119",936,2,3,Opendoor Brokerage LLC,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.17,211000,$211K,-6000,"$6,000 (Jul 18)",USD,1474,4824 N Tullis Dr,Kansas City,MO,64119,USA,22080,204300,66438123,39.18218,-94.48471,For Sale by Agent,House for sale,4921649000,/homedetails/4824-N-Tullis-Dr-Kansas-City-MO-64119/66438123_zpid/,https://photos.zillowstatic.com/fp/f6c4c312849fe92fe6bb3a089628e429-p_e.jpg
"3801 Agnes Ave, Kansas City, MO 64128",1639,2,3,1st Class Real Estate KC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.1,165000,$165K,,,USD,1495,3801 Agnes Ave,Kansas City,MO,64128,USA,29000,153300,2356089,39.056965,-94.5486,For Sale by Agent,House for sale,3158505000,/homedetails/3801-Agnes-Ave-Kansas-City-MO-64128/2356089_zpid/,https://photos.zillowstatic.com/fp/03f4fb607cfbb5d892c343dbe9ab0ee2-p_e.jpg
"4701 Terrace St, Kansas City, MO 64112",866,2,2,Chartwell Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.07,325000,$325K,-25000,"$25,000 (Jun 27)",USD,1580,4701 Terrace St,Kansas City,MO,64112,USA,215000,308600,2345199,39.042545,-94.60231,For Sale by Agent,House for sale,8401232000,/homedetails/4701-Terrace-St-Kansas-City-MO-64112/2345199_zpid/,https://photos.zillowstatic.com/fp/4e46ec769c05f697ff7a361c70690244-p_e.jpg
"4650 Terrace St, Kansas City, MO 64112",848,1,2,Blue Valley Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.115,297000,$297K,-9000,"$9,000 (Jul 18)",USD,1503,4650 Terrace St,Kansas City,MO,64112,USA,134000,283800,2345124,39.0429,-94.602776,For Sale by Agent,House for sale,3601235000,/homedetails/4650-Terrace-St-Kansas-City-MO-64112/2345124_zpid/,https://photos.zillowstatic.com/fp/633a9ed21f49ace1e73c33c0b73dfae8-p_e.jpg
"3504 NE Antioch Rd, Kansas City, MO 64117",1408,2,3,Executive Asset Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,,TRUE,,,,acres,0.13,209750,$210K,,,USD,1749,3504 NE Antioch Rd,Kansas City,MO,64117,USA,25880,201400,66451774,39.156517,-94.54754,Non Owner Occupied,Foreclosure,2411363000,/homedetails/3504-NE-Antioch-Rd-Kansas-City-MO-64117/66451774_zpid/,https://photos.zillowstatic.com/fp/78725882fad4fac5c5a36a68c1ac05ba-p_e.jpg
"3415 S Benton Ave, Kansas City, MO 64128",1843,2,4,Redfin Corporation,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.1,169900,$170K,,,USD,1599,3415 S Benton Ave,Kansas City,MO,64128,USA,18000,158200,2333813,39.06378,-94.549355,For Sale by Agent,House for sale,1797383000,/homedetails/3415-S-Benton-Ave-Kansas-City-MO-64128/2333813_zpid/,https://photos.zillowstatic.com/fp/1e5ad1f7d03db77ebfb3c085ea7913e0-p_e.jpg
